,0,1,2,3,4,5
0,2.1139174530230354,0.3667694110131026,1.8269202505748248,-0.37262779968778015,-1.2928802785013969,1.0
1,-1.8581193129299005,-0.26837640037355825,-1.279979231063767,0.5731369727005471,0.89131609872804,1.0
2,-0.8196570813648958,0.8439068250737431,-1.9288825685489275,-0.17611466868983935,-0.30774179519473827,1.0
3,-1.230427240575584,0.40518173383076483,-1.8492573337542038,-1.9691497173831152,-1.4827801438978467,1.0
4,1.6026484244788772,0.5759684420507014,1.9653650850255304,-0.36853814165019344,0.5819360503946188,0.0
5,-0.22021610769659317,0.34910825335491324,-0.15267056979745863,0.11420924108989015,-0.6896255446141617,0.0
6,-0.9877529856099667,1.5137690964684674,-1.5634677600579598,2.223367659900984,-1.3503223689308335,1.0
7,-1.1994629837714055,-0.03414431603676379,-1.210446444497435,0.09461837993768497,-0.576851387604838,0.0
8,0.8451760223709623,2.371358873715339,2.3880370612730357,-0.027613698741733982,0.4279431620188962,0.0
9,1.8867197429996783,-0.09482405261588811,2.371942046272475,0.784015821172525,0.8555584187225328,1.0
10,-2.197004013224193,-1.6384468346794938,-2.351985832923149,0.7523508204155621,-0.44332268922814827,0.0
11,-2.3749489803231283,0.0781966396081826,-2.1667478464971888,-0.2704447325257662,-0.5250482916891368,1.0
12,-1.991660167924529,-1.1366555689897184,-2.608202656564428,0.3748158330961922,0.20009209470493136,0.0
13,-2.7527442518520866,1.3037066559922112,-2.0988878856877506,0.20566366058454322,-1.8172288720055485,0.0
14,-1.6422882775793988,-0.5465471390780364,-1.1448267982798854,-0.9459080745926093,-1.7493089402953894,1.0
15,-1.7266343414942025,1.0361232445368116,-1.6322733775226324,-0.14606118236989854,-0.08108434995753212,0.0
16,-0.5234195910601287,0.4054415735376654,-1.352502542092806,-0.23850531757612486,-0.28577431138015114,1.0
17,-2.2586045129720747,-1.739067330822498,-2.2727513692416457,-1.5040076348896676,1.4994820974187588,1.0
18,2.4567811163088837,-1.3938278582880166,1.5820733840930976,-0.6072855411499198,-0.5812865861909867,1.0
19,-0.870881860979086,-1.2719591875745804,-2.391554619009335,0.2053248045467376,0.9406592811139943,1.0
20,-1.8560626031903462,0.7432984845257292,-1.7768104081163292,-1.5260121519091814,2.410142957520128,0.0
21,0.0391725872078621,1.4268747022055517,-1.1506264662975134,-1.2645363419009248,-2.164841073474872,0.0
22,-1.975565828320908,0.6508077980692639,-1.0351084132389672,-0.4048153688612858,0.5526045977096068,0.0
23,-1.5377869292487052,1.1939638628486529,-3.88892919078473,-0.004749309910793929,-1.1962501610031773,1.0
24,-1.8296127036725895,2.1982459024535683,-1.664084794200907,0.36648080330343596,2.2745361612426636,0.0
25,-1.1516059889440189,-0.12286118603867806,-1.3433976756391235,-0.892173613389962,2.1141791395034506,0.0
26,-1.3908141878739846,0.3154052274285433,-1.4878231052298454,-0.8164514509603849,-0.23250294202730099,1.0
27,-3.8052924850190415,-1.0437367282387,-2.3147091705624074,2.47690186516979,-1.0520491382868904,0.0
28,1.6816292558449728,-1.0959960279098626,3.062740018660465,1.8899538117942003,-0.317293968346852,0.0
29,-1.0278702277007967,0.31682752602424713,-1.7792035925715806,0.11664990477407147,1.6539003531046503,0.0
30,-1.6212230999216646,-2.4301946270074386,-1.4881624067927293,-0.053797840856046414,0.5895262706403098,1.0
31,-1.968976096787317,0.46924454863842746,-2.2322900555328666,-0.5856320596099243,-1.6319642353988284,0.0
32,1.7703714188621384,-0.5284414967784031,2.527589729394894,-0.7204161088615206,0.7054613440453678,1.0
33,-1.0527076097009038,-1.2997175622194153,-2.148506379473815,-1.0200702889560758,-0.851050507358347,0.0
34,2.1253312269950966,-1.6695994004399837,2.579888448950732,1.6170132840094216,-0.6231091967917889,0.0
35,-0.9259858964531618,0.6618734187313704,-2.3431643830202407,0.5528650277508786,-2.8582576313476133,0.0
36,-2.7468765774568356,-0.08480978329485361,-1.4116689770221815,-0.07321154055965086,-0.043214466649054525,1.0
37,-3.0541797782881783,1.289586397430079,-2.3754839099916847,0.9858308622978511,-1.0105920150759367,0.0
38,-1.496901846882082,0.3511630734824947,-3.1083238628193905,-1.46073167449936,-0.4305768400458407,1.0
39,-2.3149796444967126,-0.3206374027525399,-3.0616877508663887,-0.16065812857791764,-0.05971350197375017,0.0
40,-1.014416016452568,-0.9516213839521339,-1.1654355361792834,0.9334168091260798,0.8675402066915606,1.0
41,-2.2286992447619203,-0.8437008767741754,-2.4583332409312657,-0.20291281601226438,0.5146632047061293,1.0
42,-2.0035824894976355,0.4418354681763503,-1.2539842245516208,-2.8929926232750183,-0.8683669738154123,1.0
43,1.1659125720858046,-0.48799660706696935,2.3520604076012854,1.1070152963696354,0.10780653296626179,1.0
44,-1.9623896255421274,1.1076556588153794,-1.4569088087023205,0.49843211699785517,-1.0410554432465502,1.0
45,-0.2847143335757041,0.3908325266355454,-1.4664232930622918,-0.743959575584673,0.45264660922842803,1.0
46,2.0718149752703785,1.0127647665888104,1.7500844807218259,-0.5370285346324304,0.4281684918713348,1.0
47,-4.680336600079587,0.7355780364614284,-3.0422366127354747,-0.07624152546949778,-0.5240164480027037,1.0
48,1.3083791952895538,1.9702781762814303,2.1597624935539965,-1.0797175164424617,-1.7977364118730748,1.0
49,-2.708313749992838,-0.17189032920317365,-1.459047688889354,1.8455015052131776,-0.7831208531853693,0.0
50,-0.6668953766143884,-0.8512950796960997,-1.8431380605258765,-0.47314973678597294,2.599965088153784,0.0
51,-1.7859685742210674,-0.9485066765732867,-1.9020810801686443,0.25618687498617027,0.692782921785429,0.0
52,-3.5894853371782256,-2.48247374202929,-2.9430861982014136,-0.2749942942318971,1.5628731826630875,1.0
53,-2.654172731561674,0.8043736564139615,-1.2220607203861564,0.8910168603833051,-0.8785489300611491,1.0
54,0.9705813797343512,0.443518339069116,2.660925453268338,-1.4428370432736248,-1.3690488331205655,1.0
55,-2.4436881442932767,0.7120706777495118,-2.2824645662226297,-0.6180632552105915,-0.7286004263426599,0.0
56,3.3080763459998703,0.3712840842786154,1.9617661486726194,0.8170700832609464,-0.2541609696468847,0.0
57,3.096966647559422,0.6084731567221288,2.1257372147123355,0.5523248943520591,-0.30941846472217677,0.0
58,-2.1428437548612402,-0.8420306145799563,-1.7951599730019612,-1.4182233073840491,-2.2674844313269924,0.0
